id,name,domain,category_vi,latitude,longitude,address,district,province_new,description,search_text
TN_00161,Coffee Cards Carpentry,Ẩm thực,quán cà phê,11.3069963,106.1323605,"Cửa Hàng Điện Thoại Di Động Đăng Khoa 3, Đường Điện Biên Phủ, Hiệp Ninh, Tây Ninh, 80110",Tây Ninh,Tây Ninh,"Coffee Cards Carpentry là quán cà phê tại Tây Ninh, Tây Ninh.",Coffee Cards Carpentry Ẩm thực quán cà phê Tây Ninh Tây Ninh
TN_00162,Tiệm 3 Tấn,Ẩm thực,nhà hàng,11.3076006,106.1323667,"Trung Tâm Video Kỷ Sài Gòn, Đường Điện Biên Phủ, Hiệp Ninh, Tây Ninh, 80110",Tây Ninh,Tây Ninh,"Tiệm 3 Tấn là nhà hàng tại Tây Ninh, Tây Ninh.",Tiệm 3 Tấn Ẩm thực nhà hàng Tây Ninh Tây Ninh
TN_00163,Nhà hàng Thu Thảo,Ẩm thực,nhà hàng,11.308513,106.1328535,"18 Hẻm 8 Đường Số 10, Ninh Thạnh, Tây Ninh, 80111",Tây Ninh,Tây Ninh,"Nhà hàng Thu Thảo là nhà hàng tại Tây Ninh, Tây Ninh.",Nhà hàng Thu Thảo Ẩm thực nhà hàng Tây Ninh Tây Ninh
TN_00164,Cafe My Dung,Ẩm thực,quán cà phê,11.3084707,106.1324591,"Cửa Hàng Điện Thoại Di Động Phát Lộc, Đường Điện Biên Phủ, Ninh Thạnh, Tây Ninh, 80110",Tây Ninh,Tây Ninh,"Cafe My Dung là quán cà phê tại Tây Ninh, Tây Ninh.",Cafe My Dung Ẩm thực quán cà phê Tây Ninh Tây Ninh
TN_00165,Nhà hàng Lan Phương,Ẩm thực,nhà hàng,11.3055731,106.1364467,"Đại Lý Vé Số Hùng Tú 10, Đường Tỉnh Lộ 781, Ninh Thạnh, Tây Ninh, 80111",Tây Ninh,Tây Ninh,"Nhà hàng Lan Phương là nhà hàng tại Tây Ninh, Tây Ninh.",Nhà hàng Lan Phương Ẩm thực nhà hàng Tây Ninh Tây Ninh
TN_00166,Quán ăn gia đình Vân Sơn,Ẩm thực,nhà hàng,11.3052022,106.136811,"Quán Café Thanh Vân, 35 Đường Tỉnh Lộ 781, Long Thành Bắc, Hòa Thành, Tây Ninh, 80607",Hòa Thành,Tây Ninh,"Quán ăn gia đình Vân Sơn là nhà hàng tại Hòa Thành, Tây Ninh.",Quán ăn gia đình Vân Sơn Ẩm thực nhà hàng Hòa Thành Tây Ninh
TN_00167,Quán ăn Vũng Rau Muống,Ẩm thực,nhà hàng,11.3056052,106.1379785,"1401 Đường Cách Mạng Tháng 8, Ninh Thạnh, Tây Ninh, 80111",Tây Ninh,Tây Ninh,"Quán ăn Vũng Rau Muống là nhà hàng tại Tây Ninh, Tây Ninh.",Quán ăn Vũng Rau Muống Ẩm thực nhà hàng Tây Ninh Tây Ninh
TN_00168,Cafe Đồng Xanh,Ẩm thực,quán cà phê,11.3051014,106.1384688,"7 Đường Tỉnh 781, Bàu Năng, Dương Minh Châu, Tây Ninh, 80208",Dương Minh Châu,Tây Ninh,"Cafe Đồng Xanh là quán cà phê tại Dương Minh Châu, Tây Ninh.",Cafe Đồng Xanh Ẩm thực quán cà phê Dương Minh Châu Tây Ninh
TN_00169,KS. Thảo Nghi,Du lịch,khách sạn,11.3045436,106.1415433,"Đường Tỉnh 781, Bàu Năng, Dương Minh Châu, Tây Ninh, 80208",Dương Minh Châu,Tây Ninh,"KS. Thảo Nghi là khách sạn tại Dương Minh Châu, Tây Ninh.",KS. Thảo Nghi Du lịch khách sạn Dương Minh Châu Tây Ninh
TN_00170,Cà phê Minh Phượng,Ẩm thực,quán cà phê,11.3052275,106.142128,"1447 Đường Tỉnh 781, Bàu Năng, Dương Minh Châu, Tây Ninh, 80208",Dương Minh Châu,Tây Ninh,"Cà phê Minh Phượng là quán cà phê tại Dương Minh Châu, Tây Ninh.",Cà phê Minh Phượng Ẩm thực quán cà phê Dương Minh Châu Tây Ninh
TN_00171,Quán ăn Tuyết Nhung,Ẩm thực,nhà hàng,11.3057272,106.1426805,"Quầy Thuốc Tây Hồng Hương, Đường Tỉnh Lộ 781, Bàu Năng, Dương Minh Châu, Tây Ninh, 80208",Dương Minh Châu,Tây Ninh,"Quán ăn Tuyết Nhung là nhà hàng tại Dương Minh Châu, Tây Ninh.",Quán ăn Tuyết Nhung Ẩm thực nhà hàng Dương Minh Châu Tây Ninh
TN_00172,Phở Bình Phương,Ẩm thực,nhà hàng,11.3054747,106.1429648,"Quán Café - Giải Khát Tuyết Nhung, Đường Tỉnh Lộ 781, Bàu Năng, Dương Minh Châu, Tây Ninh, 80208",Dương Minh Châu,Tây Ninh,"Phở Bình Phương là nhà hàng tại Dương Minh Châu, Tây Ninh.",Phở Bình Phương Ẩm thực nhà hàng Dương Minh Châu Tây Ninh
TN_00173,Cà phê Thủy Tiên,Ẩm thực,quán cà phê,11.3064268,106.1429058,"Đường Tỉnh 781, Bàu Năng, Dương Minh Châu, Tây Ninh, 80208",Dương Minh Châu,Tây Ninh,"Cà phê Thủy Tiên là quán cà phê tại Dương Minh Châu, Tây Ninh.",Cà phê Thủy Tiên Ẩm thực quán cà phê Dương Minh Châu Tây Ninh
TN_00174,F Cafe,Ẩm thực,quán cà phê,11.3067214,106.142541,"Đường 4 Điện Biên Phủ, Bàu Năng, Dương Minh Châu, Tây Ninh, 80208",Dương Minh Châu,Tây Ninh,"F Cafe là quán cà phê tại Dương Minh Châu, Tây Ninh.",F Cafe Ẩm thực quán cà phê Dương Minh Châu Tây Ninh
TN_00175,Cafe Phương Trang,Ẩm thực,quán cà phê,11.3074052,106.1427878,"Đường 4 Điện Biên Phủ, Bàu Năng, Dương Minh Châu, Tây Ninh, 80208",Dương Minh Châu,Tây Ninh,"Cafe Phương Trang là quán cà phê tại Dương Minh Châu, Tây Ninh.",Cafe Phương Trang Ẩm thực quán cà phê Dương Minh Châu Tây Ninh
TN_00176,Bò Tơ Thanh Thúy,Ẩm thực,nhà hàng,11.3065215,106.145073,"1382 Đường Tỉnh 781, Bàu Năng, Dương Minh Châu, Tây Ninh, 80208",Dương Minh Châu,Tây Ninh,"Bò Tơ Thanh Thúy là nhà hàng tại Dương Minh Châu, Tây Ninh.",Bò Tơ Thanh Thúy Ẩm thực nhà hàng Dương Minh Châu Tây Ninh
TN_00177,Cà phê Đam Mê,Ẩm thực,quán cà phê,11.3074262,106.1440002,"Bàu Năng, Dương Minh Châu, Tây Ninh",Dương Minh Châu,Tây Ninh,"Cà phê Đam Mê là quán cà phê tại Dương Minh Châu, Tây Ninh.",Cà phê Đam Mê Ẩm thực quán cà phê Dương Minh Châu Tây Ninh
TN_00178,Quán Nhậu Ngân,Ẩm thực,quán cà phê,11.3078629,106.1450355,"Bàu Năng, Dương Minh Châu, Tây Ninh",Dương Minh Châu,Tây Ninh,"Quán Nhậu Ngân là quán cà phê tại Dương Minh Châu, Tây Ninh.",Quán Nhậu Ngân Ẩm thực quán cà phê Dương Minh Châu Tây Ninh
TN_00179,Lò bánh mì Hồng Đào,Ẩm thực,nhà hàng,11.283447,106.1310131,"Tiệm Sửa Xe 5 Mật, Đường Phan Văn Đáng, Hòa Thành, Tây Ninh, 80606",Hòa Thành,Tây Ninh,"Lò bánh mì Hồng Đào là nhà hàng tại Hòa Thành, Tây Ninh.",Lò bánh mì Hồng Đào Ẩm thực nhà hàng Hòa Thành Tây Ninh
TN_00180,Quán cà phê Nhật Quang,Ẩm thực,quán cà phê,11.2839892,106.1316554,"Nhà May Nghĩa Ngân, 48 Đường Nguyễn Quốc Gia, Hòa Thành, Tây Ninh, 80606",Hòa Thành,Tây Ninh,"Quán cà phê Nhật Quang là quán cà phê tại Hòa Thành, Tây Ninh.",Quán cà phê Nhật Quang Ẩm thực quán cà phê Hòa Thành Tây Ninh
TN_00181,Cà phê Khang,Ẩm thực,quán cà phê,11.2847069,106.1313464,"Cơ Sở Hùng - Tư Đường, 31 Đường Phan Bội Châu, Hòa Thành, Tây Ninh, 80606",Hòa Thành,Tây Ninh,"Cà phê Khang là quán cà phê tại Hòa Thành, Tây Ninh.",Cà phê Khang Ẩm thực quán cà phê Hòa Thành Tây Ninh
TN_00182,Cà phê Ngọc Thu,Ẩm thực,quán cà phê,11.2829447,106.1332897,"Tiệm Uốn Tóc - Áo Cưới Mỹ Dung, 56 Đường Phan Văn Đáng, Long Thành Bắc, Hòa Thành, Tây Ninh, 80607",Hòa Thành,Tây Ninh,"Cà phê Ngọc Thu là quán cà phê tại Hòa Thành, Tây Ninh.",Cà phê Ngọc Thu Ẩm thực quán cà phê Hòa Thành Tây Ninh
TN_00183,Quán ăn Trinh,Ẩm thực,nhà hàng,11.2828251,106.128273,"Cửa Hàng Áo Cưới Mỹ Hiền, 9 Đường Hai Bà Trưng, Hòa Thành, Tây Ninh, 80606",Hòa Thành,Tây Ninh,"Quán ăn Trinh là nhà hàng tại Hòa Thành, Tây Ninh.",Quán ăn Trinh Ẩm thực nhà hàng Hòa Thành Tây Ninh
TN_00184,Quán cà phê Hồ Hà,Ẩm thực,quán cà phê,11.2942547,106.1362027,"Đường Số 18 An Dương Vương, Long Thành Bắc, Hòa Thành, Tây Ninh, 80607",Hòa Thành,Tây Ninh,"Quán cà phê Hồ Hà là quán cà phê tại Hòa Thành, Tây Ninh.",Quán cà phê Hồ Hà Ẩm thực quán cà phê Hòa Thành Tây Ninh
TN_00185,Bánh Bao Chay Thanh Yến,Ẩm thực,nhà hàng,11.2939677,106.1346497,"19 Đường An Dương Vương, Long Thành Bắc, Hòa Thành, Tây Ninh, 80607",Hòa Thành,Tây Ninh,"Bánh Bao Chay Thanh Yến là nhà hàng tại Hòa Thành, Tây Ninh.",Bánh Bao Chay Thanh Yến Ẩm thực nhà hàng Hòa Thành Tây Ninh
TN_00186,Cà phê Tigon,Ẩm thực,quán cà phê,11.2943584,106.1346172,"15 Đường An Dương Vương, Long Thành Bắc, Hòa Thành, Tây Ninh, 80607",Hòa Thành,Tây Ninh,"Cà phê Tigon là quán cà phê tại Hòa Thành, Tây Ninh.",Cà phê Tigon Ẩm thực quán cà phê Hòa Thành Tây Ninh
TN_00187,Phố Tàu Hủ,Ẩm thực,nhà hàng,11.2936009,106.1335195,"Đường Số 12, Long Thành Bắc, Hòa Thành, Tây Ninh, 80607",Hòa Thành,Tây Ninh,"Phố Tàu Hủ là nhà hàng tại Hòa Thành, Tây Ninh.",Phố Tàu Hủ Ẩm thực nhà hàng Hòa Thành Tây Ninh
TN_00188,Cafe BIBO,Ẩm thực,quán cà phê,11.2921338,106.1336821,"41 Đường Số 5, Long Thành Bắc, Hòa Thành, Tây Ninh, 80607",Hòa Thành,Tây Ninh,"Cafe BIBO là quán cà phê tại Hòa Thành, Tây Ninh.",Cafe BIBO Ẩm thực quán cà phê Hòa Thành Tây Ninh
