id,name,domain,category_vi,latitude,longitude,address,district,description,search_text
TN_00104,Nhà nghỉ Hoàng Quân Homestay,Du lịch,nhà khách/homestay,22.3889845,105.6368012,"Tỉnh Lộ 254, Nam Mẫu, Ba Bể, Bắc Kạn, 23511",Ba Bể,Nhà nghỉ Hoàng Quân Homestay là nhà khách/homestay tại Ba Bể.,Nhà nghỉ Hoàng Quân Homestay Du lịch nhà khách/homestay Ba Bể Thái Nguyên
TN_00105,Chợ Chùa Hang,Du lịch,chợ truyền thống,21.6254383,105.8453283,"Quốc Lộ 17, Chùa Hang, Thái Nguyên, 24109",Thái Nguyên,Chợ Chùa Hang là chợ truyền thống tại Thái Nguyên.,Chợ Chùa Hang Du lịch chợ truyền thống Thái Nguyên Thái Nguyên
TN_00106,Chợ Sông Cầu,Du lịch,chợ truyền thống,21.6773809,105.8557096,"Bưu Điện Sông Cầu, Sông Cầu, Đồng Hỷ, Thái Nguyên, 24208",Đồng Hỷ,Chợ Sông Cầu là chợ truyền thống tại Đồng Hỷ.,Chợ Sông Cầu Du lịch chợ truyền thống Đồng Hỷ Thái Nguyên
TN_00107,Chợ Núi Voi,Du lịch,chợ truyền thống,21.6320835,105.8334232,"Đường Vào Chùa Hang, Chùa Hang, Thái Nguyên, 24109",Thái Nguyên,Chợ Núi Voi là chợ truyền thống tại Thái Nguyên.,Chợ Núi Voi Du lịch chợ truyền thống Thái Nguyên Thái Nguyên
TN_00108,Chợ Thái,Du lịch,chợ truyền thống,21.5995204,105.843869,"Đường Bến Oánh, Trưng Vương, Thái Nguyên, 24106",Thái Nguyên,Chợ Thái là chợ truyền thống tại Thái Nguyên.,Chợ Thái Du lịch chợ truyền thống Thái Nguyên Thái Nguyên
TN_00109,Chợ Trại Cài,Du lịch,chợ truyền thống,21.7003925,105.8078892,"Chợ Minh Tập, Minh Lập, Đồng Hỷ, Thái Nguyên, 24213",Đồng Hỷ,Chợ Trại Cài là chợ truyền thống tại Đồng Hỷ.,Chợ Trại Cài Du lịch chợ truyền thống Đồng Hỷ Thái Nguyên
TN_00110,Chợ Bắc Kạn,Du lịch,chợ truyền thống,22.148544,105.8323491,"Đường Võ Nguyên Giáp, Sông Cầu, Bắc Kạn, 23109",Bắc Kạn,Chợ Bắc Kạn là chợ truyền thống tại Bắc Kạn.,Chợ Bắc Kạn Du lịch chợ truyền thống Bắc Kạn Thái Nguyên
TN_00111,Căng tin xanh,Ẩm thực,nhà hàng,21.6016879,105.8536168,"Túc Duyên, Thái Nguyên",Thái Nguyên,Căng tin xanh là nhà hàng tại Thái Nguyên.,Căng tin xanh Ẩm thực nhà hàng Thái Nguyên Thái Nguyên
TN_00112,Bảo tàng Văn hóa các dân tộc Việt Nam,Du lịch,bảo tàng,21.59704,105.8385294,"Đường Bắc Kạn, Trưng Vương, Thái Nguyên, 24106",Thái Nguyên,Bảo tàng Văn hóa các dân tộc Việt Nam là bảo tàng tại Thái Nguyên.,Bảo tàng Văn hóa các dân tộc Việt Nam Du lịch bảo tàng Thái Nguyên Thái Nguyên
TN_00113,Chợ Túc Duyên,Du lịch,chợ truyền thống,21.6001649,105.8477558,"Ngõ 47 Phố Cột Cờ, Túc Duyên, Thái Nguyên, 24125",Thái Nguyên,Chợ Túc Duyên là chợ truyền thống tại Thái Nguyên.,Chợ Túc Duyên Du lịch chợ truyền thống Thái Nguyên Thái Nguyên
TN_00114,Chợ Đức Xuân,Du lịch,chợ truyền thống,22.1436032,105.8368543,"Ngõ 93 Đường Trường Chinh, Đức Xuân, Bắc Kạn, 23107",Bắc Kạn,Chợ Đức Xuân là chợ truyền thống tại Bắc Kạn.,Chợ Đức Xuân Du lịch chợ truyền thống Bắc Kạn Thái Nguyên
TN_00115,Bảo tàng Lực lượng Vũ trang Việt Bắc Quân khu 1,Du lịch,bảo tàng,21.5825565,105.8201008,"Đường Quang Trung, Quang Trung, Thái Nguyên, 24117",Thái Nguyên,Bảo tàng Lực lượng Vũ trang Việt Bắc Quân khu 1 là bảo tàng tại Thái Nguyên.,Bảo tàng Lực lượng Vũ trang Việt Bắc Quân khu 1 Du lịch bảo tàng Thái Nguyên Thái Nguyên
TN_00116,Chợ Đồng Quang,Du lịch,trung tâm thương mại,21.589662,105.8264727,"Đường Lương Ngọc Quyến, Quang Trung, Thái Nguyên, 24117",Thái Nguyên,Chợ Đồng Quang là trung tâm thương mại tại Thái Nguyên.,Chợ Đồng Quang Du lịch trung tâm thương mại Thái Nguyên Thái Nguyên
TN_00117,Vincom Plaza Thái Nguyên,Du lịch,trung tâm thương mại,21.5908738,105.826044,"286 Đường Lương Ngọc Quyến, Hoàng Văn Thụ, Thái Nguyên, 24117",Thái Nguyên,Vincom Plaza Thái Nguyên là trung tâm thương mại tại Thái Nguyên.,Vincom Plaza Thái Nguyên Du lịch trung tâm thương mại Thái Nguyên Thái Nguyên
TN_00118,Thế giới di động - Điện máy xanh 309 Lương Ngọc Quyến,Du lịch,trung tâm thương mại,21.5929949,105.8257929,"Tổng Đại Lý Két Bạc Tủ Sắt, Đường Lương Ngọc Quyến, Hoàng Văn Thụ, Thái Nguyên, 24116",Thái Nguyên,Thế giới di động - Điện máy xanh 309 Lương Ngọc Quyến là trung tâm thương mại tại Thái Nguyên.,Thế giới di động - Điện máy xanh 309 Lương Ngọc Quyến Du lịch trung tâm thương mại Thái Nguyên Thái Nguyên
TN_00119,Kach San Nha Hang An Thao,Du lịch,khách sạn,22.419672,105.6380932,"Nhà Nghỉ An Thái, Đường Tỉnh Lộ 258, Khang Ninh, Ba Bể, Bắc Kạn, 23512",Ba Bể,Kach San Nha Hang An Thao là khách sạn tại Ba Bể.,Kach San Nha Hang An Thao Du lịch khách sạn Ba Bể Thái Nguyên
TN_00120,Khach San Hoang Mam Minh Cau Hotel,Du lịch,khách sạn,21.5915128,105.8345843,"Trung Tâm Thương Mại Minh Cầu, Ngõ Số 4 Đường Minh Cầu, Phan Đình Phùng, Thái Nguyên, 24124",Thái Nguyên,Khach San Hoang Mam Minh Cau Hotel là khách sạn tại Thái Nguyên.,Khach San Hoang Mam Minh Cau Hotel Du lịch khách sạn Thái Nguyên Thái Nguyên
