id,name,domain,category_vi,latitude,longitude,address,district,province_new,description,search_text
LD_00001,Phuong Trang,Ẩm thực,nhà hàng,10.8427628,107.8183283,"Trạm Dừng Phương Trang, Tân Lập, Hàm Thuận Nam, Bình Thuận",Hàm Thuận Nam,Lâm Đồng,"Phuong Trang là nhà hàng tại Hàm Thuận Nam, Lâm Đồng.",Phuong Trang Ẩm thực nhà hàng Hàm Thuận Nam Lâm Đồng
LD_00002,Hoa Vien Brauhaus,Ẩm thực,quán pub,10.9370109,108.1888049,"Đường Nguyễn Đình Chiểu, Hàm Tiến, Phan Thiết, Bình Thuận, 77117",Phan Thiết,Lâm Đồng,"Hoa Vien Brauhaus là quán pub tại Phan Thiết, Lâm Đồng.",Hoa Vien Brauhaus Ẩm thực quán pub Phan Thiết Lâm Đồng
LD_00003,White Dunes,Du lịch,địa điểm du lịch,11.0678842,108.4273029,"Hòa Thắng, Bắc Bình, Bình Thuận",Bắc Bình,Lâm Đồng,"White Dunes là địa điểm du lịch tại Bắc Bình, Lâm Đồng.",White Dunes Du lịch địa điểm du lịch Bắc Bình Lâm Đồng
LD_00004,Mi Vinh Loi,Ẩm thực,nhà hàng,11.9412839,108.4316096,"Quán Phở Ngọc Hiệp, Đường Ba Tháng Hai, Phường 5, Đà Lạt, Lâm Đồng, 66113",Đà Lạt,Lâm Đồng,"Mi Vinh Loi là nhà hàng tại Đà Lạt, Lâm Đồng.",Mi Vinh Loi Ẩm thực nhà hàng Đà Lạt Lâm Đồng
LD_00005,Binh Yen,Du lịch,khách sạn,11.9438631,108.4304185,"53 Đường Hải Thượng, Phường 5, Đà Lạt, Lâm Đồng, 66108",Đà Lạt,Lâm Đồng,"Binh Yen là khách sạn tại Đà Lạt, Lâm Đồng.",Binh Yen Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00006,Princess D'Annam,Du lịch,khách sạn,10.7084884,107.9798789,"Tân Thành, Hàm Thuận Nam, Bình Thuận",Hàm Thuận Nam,Lâm Đồng,"Princess D'Annam là khách sạn tại Hàm Thuận Nam, Lâm Đồng.",Princess D'Annam Du lịch khách sạn Hàm Thuận Nam Lâm Đồng
LD_00007,Trọng Tâm,Ẩm thực,nhà hàng,10.7038728,107.987087,"Đường Tỉnh Lộ 719, Tân Thành, Hàm Thuận Nam, Bình Thuận, 77718",Hàm Thuận Nam,Lâm Đồng,"Trọng Tâm là nhà hàng tại Hàm Thuận Nam, Lâm Đồng.",Trọng Tâm Ẩm thực nhà hàng Hàm Thuận Nam Lâm Đồng
LD_00008,Peaceful Resort,Du lịch,khách sạn,10.7173085,108.0013962,"Đường Tỉnh Lộ 719, Tân Thành, Hàm Thuận Nam, Bình Thuận, 77718",Hàm Thuận Nam,Lâm Đồng,"Peaceful Resort là khách sạn tại Hàm Thuận Nam, Lâm Đồng.",Peaceful Resort Du lịch khách sạn Hàm Thuận Nam Lâm Đồng
LD_00009,Hoa Sứ,Ẩm thực,nhà hàng,10.7179765,108.0001589,"Tân Thành, Hàm Thuận Nam, Bình Thuận",Hàm Thuận Nam,Lâm Đồng,"Hoa Sứ là nhà hàng tại Hàm Thuận Nam, Lâm Đồng.",Hoa Sứ Ẩm thực nhà hàng Hàm Thuận Nam Lâm Đồng
LD_00010,Sand Dune Hotel,Du lịch,khách sạn,10.9511155,108.2097969,"Thảo Hà Hotel, 115 Đường Nguyễn Đình Chiểu, Hàm Tiến, Phan Thiết, Bình Thuận, 77117",Phan Thiết,Lâm Đồng,"Sand Dune Hotel là khách sạn tại Phan Thiết, Lâm Đồng.",Sand Dune Hotel Du lịch khách sạn Phan Thiết Lâm Đồng
LD_00011,Mellow Bar,Ẩm thực,quán bar,10.9516276,108.2109742,"Dormitory Gift Shop, Đường Nguyễn Đình Chiểu, Hàm Tiến, Phan Thiết, Bình Thuận, 77117",Phan Thiết,Lâm Đồng,"Mellow Bar là quán bar tại Phan Thiết, Lâm Đồng.",Mellow Bar Ẩm thực quán bar Phan Thiết Lâm Đồng
LD_00012,Anh Trang (Moon) Restaurant,Ẩm thực,nhà hàng,10.9484396,108.2036448,"Restaurant & Bar Duyên Hải, Đường Nguyễn Đình Chiểu, Hàm Tiến, Phan Thiết, Bình Thuận, 77117",Phan Thiết,Lâm Đồng,"Anh Trang (Moon) Restaurant là nhà hàng tại Phan Thiết, Lâm Đồng.",Anh Trang (Moon) Restaurant Ẩm thực nhà hàng Phan Thiết Lâm Đồng
LD_00013,Rang Forest,Ẩm thực,nhà hàng,10.946487,108.1993679,"Cửa Hàng Sưu Tập Thời Trang Boho, 63 Đường Nguyễn Đình Chiểu, Hàm Tiến, Phan Thiết, Bình Thuận, 77117",Phan Thiết,Lâm Đồng,"Rang Forest là nhà hàng tại Phan Thiết, Lâm Đồng.",Rang Forest Ẩm thực nhà hàng Phan Thiết Lâm Đồng
LD_00014,Dragon Fly Guest House,Du lịch,nhà khách/homestay,10.947951,108.2024711,"Restaurant Dragon-Fly, 81F Đường Nguyễn Đình Chiểu, Hàm Tiến, Phan Thiết, Bình Thuận, 77117",Phan Thiết,Lâm Đồng,"Dragon Fly Guest House là nhà khách/homestay tại Phan Thiết, Lâm Đồng.",Dragon Fly Guest House Du lịch nhà khách/homestay Phan Thiết Lâm Đồng
LD_00015,Ganesh Mui Ne,Ẩm thực,nhà hàng,10.9460555,108.198371,"Cửa Hàng Trang Sức Hồng Hạc, Đường Nguyễn Đình Chiểu, Hàm Tiến, Phan Thiết, Bình Thuận, 77117",Phan Thiết,Lâm Đồng,"Ganesh Mui Ne là nhà hàng tại Phan Thiết, Lâm Đồng.",Ganesh Mui Ne Ẩm thực nhà hàng Phan Thiết Lâm Đồng
LD_00016,ABC Restaurant,Ẩm thực,nhà hàng,10.948646,108.2041878,"Đường Nguyễn Đình Chiểu, Hàm Tiến, Phan Thiết, Bình Thuận, 77117",Phan Thiết,Lâm Đồng,"ABC Restaurant là nhà hàng tại Phan Thiết, Lâm Đồng.",ABC Restaurant Ẩm thực nhà hàng Phan Thiết Lâm Đồng
LD_00017,Guava,Ẩm thực,nhà hàng,10.9454185,108.1971456,"Nhà Hàng Trái Ổi - Guava, Đường Nguyễn Đình Chiểu, Hàm Tiến, Phan Thiết, Bình Thuận, 77117",Phan Thiết,Lâm Đồng,"Guava là nhà hàng tại Phan Thiết, Lâm Đồng.",Guava Ẩm thực nhà hàng Phan Thiết Lâm Đồng
LD_00018,Terasse,Ẩm thực,nhà hàng,10.9464374,108.1978175,"Đường Nguyễn Đình Chiểu, Hàm Tiến, Phan Thiết, Bình Thuận, 77117",Phan Thiết,Lâm Đồng,"Terasse là nhà hàng tại Phan Thiết, Lâm Đồng.",Terasse Ẩm thực nhà hàng Phan Thiết Lâm Đồng
LD_00019,Bien Nguon Guesthouse,Du lịch,nhà khách/homestay,10.9487969,108.2044989,"Restaurant Thợ Săn Trắng, 97 Đường Nguyễn Đình Chiểu, Hàm Tiến, Phan Thiết, Bình Thuận",Phan Thiết,Lâm Đồng,"Bien Nguon Guesthouse là nhà khách/homestay tại Phan Thiết, Lâm Đồng.",Bien Nguon Guesthouse Du lịch nhà khách/homestay Phan Thiết Lâm Đồng
LD_00020,Luna d'Atunno,Ẩm thực,nhà hàng,10.9453594,108.1969974,"Karat Jewelry Worlshop, 53 Đường Nguyễn Đình Chiểu, Hàm Tiến, Phan Thiết, Bình Thuận, 77117",Phan Thiết,Lâm Đồng,"Luna d'Atunno là nhà hàng tại Phan Thiết, Lâm Đồng.",Luna d'Atunno Ẩm thực nhà hàng Phan Thiết Lâm Đồng
LD_00021,An Can Guest House,Du lịch,nhà khách/homestay,10.9501893,108.2073037,"Nhà Nghỉ Minh Kha, 109A Đường Nguyễn Đình Chiểu, Hàm Tiến, Phan Thiết, Bình Thuận, 77117",Phan Thiết,Lâm Đồng,"An Can Guest House là nhà khách/homestay tại Phan Thiết, Lâm Đồng.",An Can Guest House Du lịch nhà khách/homestay Phan Thiết Lâm Đồng
LD_00022,Evergreen Guest House,Du lịch,nhà khách/homestay,10.9496834,108.2064242,"Evergreen Vietnam Souvenirs, 105B Đường Nguyễn Đình Chiểu, Hàm Tiến, Phan Thiết, Bình Thuận, 77117",Phan Thiết,Lâm Đồng,"Evergreen Guest House là nhà khách/homestay tại Phan Thiết, Lâm Đồng.",Evergreen Guest House Du lịch nhà khách/homestay Phan Thiết Lâm Đồng
LD_00023,Minh Trang Guesthouse,Du lịch,nhà khách/homestay,10.9488956,108.204736,"Game & Bar GMC, Đường Nguyễn Đình Chiểu, Hàm Tiến, Phan Thiết, Bình Thuận, 77117",Phan Thiết,Lâm Đồng,"Minh Trang Guesthouse là nhà khách/homestay tại Phan Thiết, Lâm Đồng.",Minh Trang Guesthouse Du lịch nhà khách/homestay Phan Thiết Lâm Đồng
LD_00024,Vidotour,Ẩm thực,nhà hàng,10.9464406,108.1992403,"Nhà Hàng Biển Việt, Đường Nguyễn Đình Chiểu, Hàm Tiến, Phan Thiết, Bình Thuận, 77117",Phan Thiết,Lâm Đồng,"Vidotour là nhà hàng tại Phan Thiết, Lâm Đồng.",Vidotour Ẩm thực nhà hàng Phan Thiết Lâm Đồng
LD_00025,Snow Sushi Bar,Ẩm thực,nhà hàng,10.9500425,108.206976,"Seafood Restaurant, 109 Đường Nguyễn Đình Chiểu, Hàm Tiến, Phan Thiết, Bình Thuận",Phan Thiết,Lâm Đồng,"Snow Sushi Bar là nhà hàng tại Phan Thiết, Lâm Đồng.",Snow Sushi Bar Ẩm thực nhà hàng Phan Thiết Lâm Đồng
LD_00026,Golden Sand Restaurant,Ẩm thực,nhà hàng,10.9477826,108.2021478,"Nhà Hàng Golden Sand, 81 Đường Nguyễn Đình Chiểu, Hàm Tiến, Phan Thiết, Bình Thuận, 77117",Phan Thiết,Lâm Đồng,"Golden Sand Restaurant là nhà hàng tại Phan Thiết, Lâm Đồng.",Golden Sand Restaurant Ẩm thực nhà hàng Phan Thiết Lâm Đồng
LD_00027,Your Bar (b),Ẩm thực,quán bar,10.9475084,108.201579,"Đường Nguyễn Đình Chiểu, Hàm Tiến, Phan Thiết, Bình Thuận, 77117",Phan Thiết,Lâm Đồng,"Your Bar (b) là quán bar tại Phan Thiết, Lâm Đồng.",Your Bar (b) Ẩm thực quán bar Phan Thiết Lâm Đồng
LD_00028,Du Lịch Công Đoàn,Du lịch,khách sạn,11.9406916,108.449614,"Đường Yersin, Phường 10, Đà Lạt, Lâm Đồng, 66117",Đà Lạt,Lâm Đồng,"Du Lịch Công Đoàn là khách sạn tại Đà Lạt, Lâm Đồng.",Du Lịch Công Đoàn Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00029,Sammy,Du lịch,khách sạn,11.9356437,108.4328188,"Đường Trần Phú, Phường 4, Đà Lạt, Lâm Đồng, 66115",Đà Lạt,Lâm Đồng,"Sammy là khách sạn tại Đà Lạt, Lâm Đồng.",Sammy Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00030,Nhà hàng Thủy Tạ,Ẩm thực,nhà hàng,11.9400094,108.442085,"Phường 1, Đà Lạt, Lâm Đồng",Đà Lạt,Lâm Đồng,"Nhà hàng Thủy Tạ là nhà hàng tại Đà Lạt, Lâm Đồng.",Nhà hàng Thủy Tạ Ẩm thực nhà hàng Đà Lạt Lâm Đồng
LD_00031,PX,Du lịch,khách sạn,11.9450832,108.4340356,"111 Đường Phan Đình Phùng, Phường 1, Đà Lạt, Lâm Đồng, 66110",Đà Lạt,Lâm Đồng,"PX là khách sạn tại Đà Lạt, Lâm Đồng.",PX Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00032,Trung Cang,Du lịch,khách sạn,11.9446225,108.4402837,"26 Đường Bùi Thị Xuân, Phường 2, Đà Lạt, Lâm Đồng, 66109",Đà Lạt,Lâm Đồng,"Trung Cang là khách sạn tại Đà Lạt, Lâm Đồng.",Trung Cang Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00033,Khải Hoàng,Du lịch,khách sạn,11.9469993,108.4401599,"115 Đường Bùi Thị Xuân, Phường 2, Đà Lạt, Lâm Đồng, 66109",Đà Lạt,Lâm Đồng,"Khải Hoàng là khách sạn tại Đà Lạt, Lâm Đồng.",Khải Hoàng Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00034,Như Anh,Du lịch,khách sạn,11.9571563,108.4456868,"Trường Đại Học Đà Lạt, Phường 1, Đà Lạt, Lâm Đồng",Đà Lạt,Lâm Đồng,"Như Anh là khách sạn tại Đà Lạt, Lâm Đồng.",Như Anh Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00035,Golf 1,Du lịch,khách sạn,11.9457125,108.4425429,"Đường Đinh Tiên Hoàng, Phường 2, Đà Lạt, Lâm Đồng, 66109",Đà Lạt,Lâm Đồng,"Golf 1 là khách sạn tại Đà Lạt, Lâm Đồng.",Golf 1 Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00036,Phù Đổng,Ẩm thực,nhà hàng,11.9444037,108.4563268,"Đường Nguyễn Trãi, Phường 9, Đà Lạt, Lâm Đồng, 66111",Đà Lạt,Lâm Đồng,"Phù Đổng là nhà hàng tại Đà Lạt, Lâm Đồng.",Phù Đổng Ẩm thực nhà hàng Đà Lạt Lâm Đồng
LD_00037,Hoa Sen,Ẩm thực,nhà hàng,11.945207,108.4340991,"117 Đường Phan Đình Phùng, Phường 1, Đà Lạt, Lâm Đồng, 66110",Đà Lạt,Lâm Đồng,"Hoa Sen là nhà hàng tại Đà Lạt, Lâm Đồng.",Hoa Sen Ẩm thực nhà hàng Đà Lạt Lâm Đồng
LD_00038,Thúy Trân,Du lịch,khách sạn,11.9449404,108.4399819,"32 Đường Bùi Thị Xuân, Phường 2, Đà Lạt, Lâm Đồng, 66109",Đà Lạt,Lâm Đồng,"Thúy Trân là khách sạn tại Đà Lạt, Lâm Đồng.",Thúy Trân Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00039,Thắng Lợi,Du lịch,khách sạn,11.9415292,108.4316161,"Ảnh Viện Nhật Cảnh, 1 Đường Hải Thượng, Phường 5, Đà Lạt, Lâm Đồng, 66113",Đà Lạt,Lâm Đồng,"Thắng Lợi là khách sạn tại Đà Lạt, Lâm Đồng.",Thắng Lợi Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00040,Hàng Không,Du lịch,khách sạn,11.9375179,108.4441963,"Đường Hồ Tùng Mậu, Đà Lạt, Lâm Đồng, 66116",Đà Lạt,Lâm Đồng,"Hàng Không là khách sạn tại Đà Lạt, Lâm Đồng.",Hàng Không Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00041,Trầm Hương,Du lịch,khách sạn,11.9479823,108.437587,"Đường Nguyễn Văn Trỗi, Phường 2, Đà Lạt, Lâm Đồng, 66109",Đà Lạt,Lâm Đồng,"Trầm Hương là khách sạn tại Đà Lạt, Lâm Đồng.",Trầm Hương Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00042,Đường Sắt,Du lịch,khách sạn,11.9440521,108.4558583,"Đường Nguyễn Trãi, Phường 9, Đà Lạt, Lâm Đồng, 66111",Đà Lạt,Lâm Đồng,"Đường Sắt là khách sạn tại Đà Lạt, Lâm Đồng.",Đường Sắt Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00043,Khu Biệt Thự Nguyễn Viết Xuân,Ẩm thực,nhà hàng,11.9342876,108.4310727,"4 Đường Lê Hồng Phong, Phường 4, Đà Lạt, Lâm Đồng, 66115",Đà Lạt,Lâm Đồng,"Khu Biệt Thự Nguyễn Viết Xuân là nhà hàng tại Đà Lạt, Lâm Đồng.",Khu Biệt Thự Nguyễn Viết Xuân Ẩm thực nhà hàng Đà Lạt Lâm Đồng
LD_00044,Cẩm Đô,Ẩm thực,nhà hàng,11.9439721,108.4339101,"Khách Sạn Cẩm Đô, Phường 1, Đà Lạt, Lâm Đồng",Đà Lạt,Lâm Đồng,"Cẩm Đô là nhà hàng tại Đà Lạt, Lâm Đồng.",Cẩm Đô Ẩm thực nhà hàng Đà Lạt Lâm Đồng
LD_00045,Hương Ca,Ẩm thực,nhà hàng,11.9360057,108.4347684,"Hẻm 21 Trần Phú, Đà Lạt, Lâm Đồng, 66116",Đà Lạt,Lâm Đồng,"Hương Ca là nhà hàng tại Đà Lạt, Lâm Đồng.",Hương Ca Ẩm thực nhà hàng Đà Lạt Lâm Đồng
LD_00046,Hàng Không,Ẩm thực,nhà hàng,11.9374351,108.4438216,"7 Đường Chu Văn An, Đà Lạt, Lâm Đồng, 66116",Đà Lạt,Lâm Đồng,"Hàng Không là nhà hàng tại Đà Lạt, Lâm Đồng.",Hàng Không Ẩm thực nhà hàng Đà Lạt Lâm Đồng
LD_00047,Thảo Liên,Du lịch,khách sạn,11.9463029,108.4396725,"91 Đường Bùi Thị Xuân, Phường 2, Đà Lạt, Lâm Đồng, 66109",Đà Lạt,Lâm Đồng,"Thảo Liên là khách sạn tại Đà Lạt, Lâm Đồng.",Thảo Liên Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00048,Empress,Du lịch,khách sạn,11.9421727,108.4387255,"Đường Nguyễn Thái Học, Phường 1, Đà Lạt, Lâm Đồng, 66110",Đà Lạt,Lâm Đồng,"Empress là khách sạn tại Đà Lạt, Lâm Đồng.",Empress Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00049,HP Village,Du lịch,khách sạn,11.9342423,108.4307348,"Đường Lê Hồng Phong, Phường 4, Đà Lạt, Lâm Đồng, 66115",Đà Lạt,Lâm Đồng,"HP Village là khách sạn tại Đà Lạt, Lâm Đồng.",HP Village Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00050,VietsoPetro,Du lịch,khách sạn,11.9415933,108.4602542,"7 Đường Hùng Vương, Phường 10, Đà Lạt, Lâm Đồng, 66117",Đà Lạt,Lâm Đồng,"VietsoPetro là khách sạn tại Đà Lạt, Lâm Đồng.",VietsoPetro Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00051,Hải Sơn,Du lịch,khách sạn,11.942107,108.4366693,"Cafe Hải Sơn, Đường Lê Đại Hành, Phường 1, Đà Lạt, Lâm Đồng, 66110",Đà Lạt,Lâm Đồng,"Hải Sơn là khách sạn tại Đà Lạt, Lâm Đồng.",Hải Sơn Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00052,Resort Hoàng Anh Da Lat,Du lịch,khách sạn,11.9463556,108.4591415,"4 Đường Phó Đức Chính, Phường 9, Đà Lạt, Lâm Đồng, 66111",Đà Lạt,Lâm Đồng,"Resort Hoàng Anh Da Lat là khách sạn tại Đà Lạt, Lâm Đồng.",Resort Hoàng Anh Da Lat Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00053,Á Đông,Du lịch,khách sạn,11.9464154,108.4355908,"Nhà May Fashion Thùy Dương, 61B Đường Nguyễn Văn Trỗi, Phường 2, Đà Lạt, Lâm Đồng, 66109",Đà Lạt,Lâm Đồng,"Á Đông là khách sạn tại Đà Lạt, Lâm Đồng.",Á Đông Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00054,La Sapinette Đà Lạt,Du lịch,khách sạn,11.9485082,108.4640216,"Hẻm 2 Trần Quý Cáp, Phường 9, Đà Lạt, Lâm Đồng",Đà Lạt,Lâm Đồng,"La Sapinette Đà Lạt là khách sạn tại Đà Lạt, Lâm Đồng.",La Sapinette Đà Lạt Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00055,Chợ Đà Lạt,Du lịch,chợ truyền thống,11.9435196,108.4372097,"Cửa Hàng Hiếu Trinh, 6B Đường Nguyễn Thị Minh Khai, Phường 1, Đà Lạt, Lâm Đồng, 66110",Đà Lạt,Lâm Đồng,"Chợ Đà Lạt là chợ truyền thống tại Đà Lạt, Lâm Đồng.",Chợ Đà Lạt Du lịch chợ truyền thống Đà Lạt Lâm Đồng
LD_00056,Moulin Rouge,Ẩm thực,nhà hàng,11.9385561,108.4301782,"Đường Trần Phú, Phường 4, Đà Lạt, Lâm Đồng, 66115",Đà Lạt,Lâm Đồng,"Moulin Rouge là nhà hàng tại Đà Lạt, Lâm Đồng.",Moulin Rouge Ẩm thực nhà hàng Đà Lạt Lâm Đồng
LD_00057,Minh Tâm,Du lịch,khách sạn,11.9332768,108.4560234,"Phường 10, Đà Lạt, Lâm Đồng",Đà Lạt,Lâm Đồng,"Minh Tâm là khách sạn tại Đà Lạt, Lâm Đồng.",Minh Tâm Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00058,La Vy,Du lịch,khách sạn,11.9506984,108.463398,"4 Đường Lữ Gia, Phường 9, Đà Lạt, Lâm Đồng, 66111",Đà Lạt,Lâm Đồng,"La Vy là khách sạn tại Đà Lạt, Lâm Đồng.",La Vy Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00059,Hương Trà (beer garden cafe),Ẩm thực,nhà hàng,11.942354,108.438184,"Khách Sạn Đỗ Quyên, Phường 1, Đà Lạt, Lâm Đồng",Đà Lạt,Lâm Đồng,"Hương Trà (beer garden cafe) là nhà hàng tại Đà Lạt, Lâm Đồng.",Hương Trà (beer garden cafe) Ẩm thực nhà hàng Đà Lạt Lâm Đồng
LD_00060,Ocean Palace,Ẩm thực,nhà hàng,11.9282663,108.4468202,"Đường Tô Hiến Thành, Đà Lạt, Lâm Đồng, 66116",Đà Lạt,Lâm Đồng,"Ocean Palace là nhà hàng tại Đà Lạt, Lâm Đồng.",Ocean Palace Ẩm thực nhà hàng Đà Lạt Lâm Đồng
LD_00061,Long Nga,Ẩm thực,nhà hàng,11.9489665,108.4596964,"Đường Cô Giang, Phường 9, Đà Lạt, Lâm Đồng, 66111",Đà Lạt,Lâm Đồng,"Long Nga là nhà hàng tại Đà Lạt, Lâm Đồng.",Long Nga Ẩm thực nhà hàng Đà Lạt Lâm Đồng
LD_00062,Hoàng Anh Đà Lạt,Ẩm thực,nhà hàng,11.9463265,108.4595426,"4 Đường Phó Đức Chính, Phường 9, Đà Lạt, Lâm Đồng, 66111",Đà Lạt,Lâm Đồng,"Hoàng Anh Đà Lạt là nhà hàng tại Đà Lạt, Lâm Đồng.",Hoàng Anh Đà Lạt Ẩm thực nhà hàng Đà Lạt Lâm Đồng
LD_00063,Saigon-Dalat,Du lịch,khách sạn,11.9392953,108.4296304,"180 Đường 3 Tháng 2, Phường 4, Đà Lạt, Lâm Đồng, 66115",Đà Lạt,Lâm Đồng,"Saigon-Dalat là khách sạn tại Đà Lạt, Lâm Đồng.",Saigon-Dalat Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00064,Phan Chu Trinh,Du lịch,chợ truyền thống,11.9495015,108.4636063,"23 Đường Phan Chu Trinh, Phường 9, Đà Lạt, Lâm Đồng, 66111",Đà Lạt,Lâm Đồng,"Phan Chu Trinh là chợ truyền thống tại Đà Lạt, Lâm Đồng.",Phan Chu Trinh Du lịch chợ truyền thống Đà Lạt Lâm Đồng
LD_00065,Biệt Thự Hằng Nga,Du lịch,khách sạn,11.9346887,108.4307401,"Khách Sạn Hằng Nga, Phường 4, Đà Lạt, Lâm Đồng",Đà Lạt,Lâm Đồng,"Biệt Thự Hằng Nga là khách sạn tại Đà Lạt, Lâm Đồng.",Biệt Thự Hằng Nga Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00066,Muong Thanh Holiday Da Lat Hotel,Du lịch,khách sạn,11.9437523,108.4399969,"Hotel&Resort Blue Moon, Đường Phan Bội Châu, Phường 1, Đà Lạt, Lâm Đồng, 66110",Đà Lạt,Lâm Đồng,"Muong Thanh Holiday Da Lat Hotel là khách sạn tại Đà Lạt, Lâm Đồng.",Muong Thanh Holiday Da Lat Hotel Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00067,Villa Hotel 28,Du lịch,khách sạn,11.9393823,108.4576892,"39 Đường Lê Văn Tám, Phường 10, Đà Lạt, Lâm Đồng, 66117",Đà Lạt,Lâm Đồng,"Villa Hotel 28 là khách sạn tại Đà Lạt, Lâm Đồng.",Villa Hotel 28 Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00068,Hoàng Lan,Ẩm thực,nhà hàng,11.9463624,108.4346856,"Cửa Hàng Ngọc Tường, 175 Đường Phan Đình Phùng, Phường 2, Đà Lạt, Lâm Đồng, 66109",Đà Lạt,Lâm Đồng,"Hoàng Lan là nhà hàng tại Đà Lạt, Lâm Đồng.",Hoàng Lan Ẩm thực nhà hàng Đà Lạt Lâm Đồng
LD_00069,Ngọc Lan,Du lịch,khách sạn,11.9407414,108.4363634,"42 Đường Nguyễn Chí Thanh, Phường 1, Đà Lạt, Lâm Đồng, 66110",Đà Lạt,Lâm Đồng,"Ngọc Lan là khách sạn tại Đà Lạt, Lâm Đồng.",Ngọc Lan Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00070,Thảo My,Du lịch,khách sạn,11.9459537,108.4331149,"143 Đường Hai Bà Trưng, Phường 6, Đà Lạt, Lâm Đồng, 66108",Đà Lạt,Lâm Đồng,"Thảo My là khách sạn tại Đà Lạt, Lâm Đồng.",Thảo My Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00071,Bảo Tàng Lâm Đồng,Du lịch,bảo tàng,11.9405756,108.4599038,"Bảo Tàng Lâm Đồng, Phường 10, Đà Lạt, Lâm Đồng",Đà Lạt,Lâm Đồng,"Bảo Tàng Lâm Đồng là bảo tàng tại Đà Lạt, Lâm Đồng.",Bảo Tàng Lâm Đồng Du lịch bảo tàng Đà Lạt Lâm Đồng
LD_00072,Đại Lợi,Du lịch,khách sạn,11.9458412,108.4392392,"Nhà Hàng Hàn Quốc, 7 Đường Bùi Thị Xuân, Phường 2, Đà Lạt, Lâm Đồng, 66109",Đà Lạt,Lâm Đồng,"Đại Lợi là khách sạn tại Đà Lạt, Lâm Đồng.",Đại Lợi Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00073,Du Parc,Du lịch,khách sạn,11.9367083,108.4390234,"Le Cafe De La Poste, Đà Lạt, Lâm Đồng",Đà Lạt,Lâm Đồng,"Du Parc là khách sạn tại Đà Lạt, Lâm Đồng.",Du Parc Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00074,Bích Châu,Du lịch,khách sạn,11.9460294,108.4337494,"146 Đường Hai Bà Trưng, Phường 6, Đà Lạt, Lâm Đồng, 66108",Đà Lạt,Lâm Đồng,"Bích Châu là khách sạn tại Đà Lạt, Lâm Đồng.",Bích Châu Du lịch khách sạn Đà Lạt Lâm Đồng
LD_00075,Osaka,Ẩm thực,nhà hàng,11.9399394,108.4487061,"8 Đường Yersin, Phường 10, Đà Lạt, Lâm Đồng, 66117",Đà Lạt,Lâm Đồng,"Osaka là nhà hàng tại Đà Lạt, Lâm Đồng.",Osaka Ẩm thực nhà hàng Đà Lạt Lâm Đồng
LD_00076,Đường Sắt,Ẩm thực,nhà hàng,11.9438156,108.4554714,"Đường Quang Trung, Phường 10, Đà Lạt, Lâm Đồng, 66117",Đà Lạt,Lâm Đồng,"Đường Sắt là nhà hàng tại Đà Lạt, Lâm Đồng.",Đường Sắt Ẩm thực nhà hàng Đà Lạt Lâm Đồng
LD_00077,Gia Nguyễn,Ẩm thực,quán cà phê,11.9422355,108.4361944,"Café Gia Nguyễn, 1 Đường Lê Đại Hành, Phường 1, Đà Lạt, Lâm Đồng, 66110",Đà Lạt,Lâm Đồng,"Gia Nguyễn là quán cà phê tại Đà Lạt, Lâm Đồng.",Gia Nguyễn Ẩm thực quán cà phê Đà Lạt Lâm Đồng
