id,name,domain,category_vi,latitude,longitude,address,district,province_new,description,search_text
KH_00751,Highlands Coffee,Ẩm thực,quán cà phê,12.2337196,109.1972589,"ATM - Ngân Hàng Phương Đông - Ocean Bank, Lộc Thọ, Nha Trang, Khánh Hòa",Nha Trang,Khánh Hòa,"Highlands Coffee là quán cà phê tại Nha Trang, Khánh Hòa.",Highlands Coffee Ẩm thực quán cà phê Nha Trang Khánh Hòa
KH_00752,Dinner at Cim’s,Ẩm thực,nhà hàng,12.229003,109.1977435,"52 Ngách 86/52 Trần Phú, Lộc Thọ, Nha Trang, Khánh Hòa, 57106",Nha Trang,Khánh Hòa,"Dinner at Cim’s là nhà hàng tại Nha Trang, Khánh Hòa.",Dinner at Cim’s Ẩm thực nhà hàng Nha Trang Khánh Hòa
KH_00753,IVORY COFFEE SHOP,Ẩm thực,quán cà phê,12.2404828,109.1890155,"Y Học Cổ Truyền Bác Sĩ Nguyễn Tuân Quang, 43 Đường Trịnh Phong, Tân Lập, Nha Trang, Khánh Hòa, 57127",Nha Trang,Khánh Hòa,"IVORY COFFEE SHOP là quán cà phê tại Nha Trang, Khánh Hòa.",IVORY COFFEE SHOP Ẩm thực quán cà phê Nha Trang Khánh Hòa
KH_00754,Hoan hỷ,Ẩm thực,nhà hàng,12.2398174,109.188725,"Café - Giải Khát, 47B Đường Lê Đại Hành, Tân Lập, Nha Trang, Khánh Hòa, 57127",Nha Trang,Khánh Hòa,"Hoan hỷ là nhà hàng tại Nha Trang, Khánh Hòa.",Hoan hỷ Ẩm thực nhà hàng Nha Trang Khánh Hòa
KH_00755,Yakitoriya ThaiThai,Ẩm thực,nhà hàng,12.2329557,109.195516,"Khách Sạn Golden Rain 2, 1 Đường Trần Quang Khải, Lộc Thọ, Nha Trang, Khánh Hòa, 57106",Nha Trang,Khánh Hòa,"Yakitoriya ThaiThai là nhà hàng tại Nha Trang, Khánh Hòa.",Yakitoriya ThaiThai Ẩm thực nhà hàng Nha Trang Khánh Hòa
KH_00756,Highlands Coffee,Ẩm thực,quán cà phê,12.2540194,109.1941934,"Đường Hoàng Văn Thụ, Xương Huân, Nha Trang, Khánh Hòa, 57107",Nha Trang,Khánh Hòa,"Highlands Coffee là quán cà phê tại Nha Trang, Khánh Hòa.",Highlands Coffee Ẩm thực quán cà phê Nha Trang Khánh Hòa
KH_00757,Tuan's Vietnamese Cuisine,Ẩm thực,nhà hàng,12.2334499,109.1961483,"Restaurant & Coffee Bar, Đường Trần Quang Khải, Lộc Thọ, Nha Trang, Khánh Hòa",Nha Trang,Khánh Hòa,"Tuan's Vietnamese Cuisine là nhà hàng tại Nha Trang, Khánh Hòa.",Tuan's Vietnamese Cuisine Ẩm thực nhà hàng Nha Trang Khánh Hòa
KH_00758,La Bella Crepe,Ẩm thực,nhà hàng,12.2419703,109.1930582,"3 Hẻm 6 Nguyễn Thiện Thuật, Tân Lập, Nha Trang, Khánh Hòa, 57127",Nha Trang,Khánh Hòa,"La Bella Crepe là nhà hàng tại Nha Trang, Khánh Hòa.",La Bella Crepe Ẩm thực nhà hàng Nha Trang Khánh Hòa
KH_00759,Queen 7 Hotel,Du lịch,khách sạn,12.2315242,109.1972911,"Tiệm Cơm Thanh Tuyền 2, 10B Đường Tuệ Tĩnh, Lộc Thọ, Nha Trang, Khánh Hòa",Nha Trang,Khánh Hòa,"Queen 7 Hotel là khách sạn tại Nha Trang, Khánh Hòa.",Queen 7 Hotel Du lịch khách sạn Nha Trang Khánh Hòa
KH_00760,Taverna 55,Ẩm thực,quán cà phê,12.2330345,109.1950791,"Cyclo Café, 5A Đường Trần Quang Khải, Lộc Thọ, Nha Trang, Khánh Hòa",Nha Trang,Khánh Hòa,"Taverna 55 là quán cà phê tại Nha Trang, Khánh Hòa.",Taverna 55 Ẩm thực quán cà phê Nha Trang Khánh Hòa
KH_00761,gu gồ,Ẩm thực,quán cà phê,12.2153361,109.194103,"Đại Lý Bia - Gas, 97 Đường Lý Nam Đế, Phước Long, Nha Trang, Khánh Hòa, 57131",Nha Trang,Khánh Hòa,"gu gồ là quán cà phê tại Nha Trang, Khánh Hòa.",gu gồ Ẩm thực quán cà phê Nha Trang Khánh Hòa
KH_00762,Cơm Quỳnh Anh | Seafood Restaurant,Ẩm thực,nhà hàng,12.219671,109.2040898,"Khách Sạn Hoàng Đế - King Hotel, 22 Đường Trần Phú, Vĩnh Nguyên, Nha Trang, Khánh Hòa",Nha Trang,Khánh Hòa,"Cơm Quỳnh Anh | Seafood Restaurant là nhà hàng tại Nha Trang, Khánh Hòa.",Cơm Quỳnh Anh | Seafood Restaurant Ẩm thực nhà hàng Nha Trang Khánh Hòa
KH_00763,Hai San Binh Dan,Ẩm thực,nhà hàng,12.2193936,109.2043494,"Café - Giải Khát 332 Dã Tượng, 332 Đường Trần Phú, Vĩnh Nguyên, Nha Trang, Khánh Hòa, 57129",Nha Trang,Khánh Hòa,"Hai San Binh Dan là nhà hàng tại Nha Trang, Khánh Hòa.",Hai San Binh Dan Ẩm thực nhà hàng Nha Trang Khánh Hòa
KH_00764,Hai San Bien Ngoc,Ẩm thực,nhà hàng,12.2197024,109.2040549,"Cửa Hàng Trà Thái Nguyên, 16 Đường Trần Phú, Vĩnh Nguyên, Nha Trang, Khánh Hòa, 57129",Nha Trang,Khánh Hòa,"Hai San Bien Ngoc là nhà hàng tại Nha Trang, Khánh Hòa.",Hai San Bien Ngoc Ẩm thực nhà hàng Nha Trang Khánh Hòa
